%Eco Export
%
%
%Title,20250228_Porpoise pool
%
%Data ID,38F5D99A-5610-46DF-8BCE-D3C2ED8B16A8
%User ID,B6FF73A9-E9FB-4AA2-9F40-347EE851EDFB
%Instrument ID,Eco_0713
%Firmware version,8008.8
%Created,"2/28/2025 1:36:02 PM",Local time
%Start Time,"2/24/2025 2:12:30 PM",Local time
%End time,"2/28/2025 1:20:30 PM",Local time
%Time zone offset,-60,min
%Latitude,0,deg
%Longitude,0,deg
%Magnetic declination,0,deg
%Salinity,17,ppt
%Device depth,3.2,m
%Upper layer depth,1.5,m
%middle-layer-depth,2,m
%Lower layer depth,2.85,m
%Avg speed,0.05,m/s
%Avg direction,184.32,deg
%Measurement counts,2855
%Measurement interval,2,min
%Processor version,1.1.16.0,
%processed,"2/28/2025 1:03:27 PM",utc
%
%Time,Upper speed,Upper direction,Middle speed,Middle direction,Lower speed,Lower direction,Temperature,Depth,Tilt
%(Local time),m/s,deg,m/s,deg,m/s,deg,degC,m,deg
"2/25/2025 10:22:30 PM",0.05,154.98,0.04,150.26,0.07,161.83,3.54,3.09,12.52
"2/25/2025 10:24:30 PM",0.03,166.37,0.07,168.86,0.10,187.13,3.54,3.10,12.52
"2/25/2025 10:26:30 PM",0.06,126.47,0.05,154.98,0.10,180.00,3.54,3.10,12.52
"2/25/2025 10:28:30 PM",0.05,168.93,0.05,161.94,0.07,170.27,3.54,3.10,12.52
"2/25/2025 10:30:30 PM",0.04,195.95,0.05,168.06,0.09,184.35,3.54,3.09,12.52
"2/25/2025 10:32:30 PM",0.03,148.67,0.06,168.69,0.09,174.62,3.54,3.09,12.52
"2/25/2025 10:34:30 PM",0.02,116.57,0.05,183.58,0.07,156.60,3.55,3.10,12.52
"2/25/2025 10:36:30 PM",0.04,145.89,0.05,180.00,0.09,175.55,3.55,3.10,12.52
"2/25/2025 10:38:30 PM",0.07,143.97,0.05,156.16,0.09,179.39,3.55,3.10,12.52
"2/25/2025 10:40:30 PM",0.04,173.66,0.07,194.04,0.09,178.09,3.55,3.10,12.51
"2/25/2025 10:42:30 PM",0.04,161.11,0.04,185.31,0.09,180.62,3.55,3.10,12.51
"2/25/2025 10:44:30 PM",0.04,148.13,0.05,192.01,0.09,180.00,3.55,3.10,12.51
"2/25/2025 10:46:30 PM",0.04,135.00,0.03,180.00,0.10,179.40,3.56,3.09,12.51
"2/25/2025 10:48:30 PM",0.04,167.91,0.04,165.17,0.10,177.11,3.56,3.09,12.51
"2/25/2025 10:50:30 PM",0.02,186.01,0.04,168.44,0.10,181.75,3.56,3.09,12.51
"2/25/2025 10:52:30 PM",0.04,163.30,0.04,161.57,0.06,174.38,3.56,3.10,12.51
"2/25/2025 10:54:30 PM",0.05,164.54,0.04,185.19,0.09,180.00,3.56,3.09,12.51
"2/25/2025 10:56:30 PM",0.02,147.99,0.04,187.77,0.08,167.39,3.56,3.10,12.51
"2/25/2025 10:58:30 PM",0.03,190.12,0.05,171.53,0.07,173.75,3.56,3.10,12.51
"2/25/2025 11:00:30 PM",0.03,189.46,0.02,180.00,0.07,173.95,3.56,3.09,12.51
"2/25/2025 11:02:30 PM",0.01,174.29,0.02,101.31,0.06,178.12,3.57,3.09,12.51
"2/25/2025 11:04:30 PM",0.02,188.97,0.03,186.34,0.04,177.14,3.57,3.10,12.51
"2/25/2025 11:06:30 PM",0.03,161.03,0.02,185.44,0.09,163.69,3.57,3.10,12.51
"2/25/2025 11:08:30 PM",0.04,169.22,0.05,175.43,0.06,199.38,3.57,3.10,12.51
"2/25/2025 11:10:30 PM",0.04,170.27,0.03,222.40,0.06,158.96,3.57,3.10,12.51
"2/25/2025 11:12:30 PM",0.02,212.74,0.03,215.31,0.04,157.69,3.57,3.10,12.51
"2/25/2025 11:14:30 PM",0.00,243.43,0.03,208.30,0.06,144.78,3.57,3.10,12.51
"2/25/2025 11:16:30 PM",0.02,164.48,0.02,171.87,0.05,168.06,3.57,3.10,12.51
"2/25/2025 11:18:30 PM",0.03,148.17,0.02,166.61,0.06,203.75,3.57,3.10,12.51
"2/25/2025 11:20:30 PM",0.04,139.24,0.02,142.59,0.04,180.00,3.57,3.09,12.51
"2/25/2025 11:22:30 PM",0.01,180.00,0.03,157.07,0.07,180.00,3.57,3.09,12.51
"2/25/2025 11:24:30 PM",0.01,236.31,0.01,180.00,0.07,155.56,3.57,3.09,12.51
"2/25/2025 11:26:30 PM",0.02,180.00,0.02,133.26,0.05,173.93,3.57,3.08,12.51
"2/25/2025 11:28:30 PM",0.00,123.69,0.01,66.80,0.01,155.22,3.57,3.08,12.51
"2/25/2025 11:30:30 PM",0.01,174.29,0.03,236.31,0.03,199.80,3.57,3.08,12.51
"2/25/2025 11:32:30 PM",0.02,157.62,0.04,231.55,0.02,225.00,3.57,3.08,12.51
"2/25/2025 11:34:30 PM",0.02,197.35,0.02,259.22,0.01,260.54,3.57,3.08,12.51
"2/25/2025 11:36:30 PM",0.01,11.31,0.02,195.52,0.02,165.96,3.57,3.08,12.51
"2/25/2025 11:38:30 PM",0.03,185.19,0.03,225.00,0.04,194.38,3.58,3.08,12.51
"2/25/2025 11:40:30 PM",0.04,162.07,0.02,145.49,0.00,326.31,3.58,3.07,12.51
"2/25/2025 11:42:30 PM",0.03,217.23,0.02,289.44,0.01,233.13,3.58,3.07,12.51
"2/25/2025 11:44:30 PM",0.01,95.71,0.01,99.46,0.01,236.31,3.58,3.07,12.51
"2/25/2025 11:46:30 PM",0.03,187.13,0.03,117.55,0.01,188.13,3.59,3.07,12.51
"2/25/2025 11:48:30 PM",0.01,14.04,0.01,184.76,0.02,81.03,3.59,3.07,12.51
"2/25/2025 11:50:30 PM",0.01,351.87,0.01,336.80,0.01,210.96,3.59,3.07,12.51
"2/25/2025 11:52:30 PM",0.02,188.97,0.01,201.80,0.02,348.11,3.60,3.07,12.50
"2/25/2025 11:54:30 PM",0.03,158.20,0.02,231.71,0.01,38.66,3.59,3.07,12.51
"2/25/2025 11:56:30 PM",0.01,21.80,0.00,284.04,0.01,260.54,3.60,3.07,12.51
"2/25/2025 11:58:30 PM",0.02,296.57,0.01,258.69,0.02,297.76,3.60,3.07,12.51
"2/26/2025 12:00:30 AM",0.01,204.78,0.02,256.61,0.03,289.80,3.60,3.07,12.50
"2/26/2025 12:02:30 AM",0.03,344.93,0.01,356.19,0.02,3.18,3.60,3.07,12.50
"2/26/2025 12:04:30 AM",0.04,36.87,0.03,350.84,0.03,349.88,3.59,3.07,12.50
"2/26/2025 12:06:30 AM",0.04,47.29,0.00,63.43,0.01,348.69,3.59,3.06,12.51
"2/26/2025 12:08:30 AM",0.01,15.95,0.01,336.80,0.03,5.91,3.59,3.06,12.50
"2/26/2025 12:10:30 AM",0.02,42.51,0.04,33.23,0.02,27.65,3.59,3.06,12.50
"2/26/2025 12:12:30 AM",0.02,60.64,0.01,320.71,0.03,333.43,3.59,3.06,12.51
"2/26/2025 12:14:30 AM",0.02,5.71,0.02,320.91,0.03,355.60,3.59,3.06,12.50
"2/26/2025 12:16:30 AM",0.02,209.74,0.02,206.57,0.03,317.86,3.59,3.06,12.50
"2/26/2025 12:18:30 AM",0.02,137.12,0.04,228.50,0.01,281.31,3.59,3.05,12.51
"2/26/2025 12:20:30 AM",0.01,36.03,0.02,320.19,0.02,315.00,3.59,3.05,12.51
"2/26/2025 12:22:30 AM",0.01,105.95,0.01,0.00,0.04,334.03,3.59,3.05,12.50
"2/26/2025 12:24:30 AM",0.01,355.24,0.01,282.99,0.03,339.44,3.59,3.04,12.50
"2/26/2025 12:26:30 AM",0.01,41.99,0.02,18.43,0.02,276.01,3.60,3.04,12.50
"2/26/2025 12:28:30 AM",0.02,213.69,0.03,222.40,0.03,301.76,3.60,3.04,12.51
"2/26/2025 12:30:30 AM",0.02,247.17,0.00,270.00,0.04,331.50,3.60,3.04,12.51
"2/26/2025 12:32:30 AM",0.02,45.00,0.01,307.87,0.04,339.44,3.60,3.04,12.50
"2/26/2025 12:34:30 AM",0.02,343.61,0.03,356.05,0.01,3.81,3.60,3.04,12.50
"2/26/2025 12:36:30 AM",0.03,6.58,0.03,228.99,0.04,336.61,3.59,3.03,12.51
"2/26/2025 12:38:30 AM",0.01,264.81,0.01,173.66,0.02,345.96,3.59,3.03,12.51
"2/26/2025 12:40:30 AM",0.03,353.42,0.02,194.04,0.02,4.97,3.60,3.03,12.51
"2/26/2025 12:42:30 AM",0.04,36.03,0.05,45.88,0.04,345.26,3.60,3.02,12.51
"2/26/2025 12:44:30 AM",0.01,21.80,0.01,355.60,0.02,345.07,3.60,3.02,12.51
"2/26/2025 12:46:30 AM",0.02,284.93,0.03,3.81,0.05,280.08,3.60,3.02,12.50
"2/26/2025 12:48:30 AM",0.02,45.00,0.02,52.59,0.03,319.40,3.60,3.02,12.51
"2/26/2025 12:50:30 AM",0.04,71.57,0.01,90.00,0.01,90.00,3.60,3.01,12.51
"2/26/2025 12:52:30 AM",0.02,34.51,0.01,340.35,0.02,327.09,3.60,3.01,12.51
"2/26/2025 12:54:30 AM",0.02,357.61,0.01,128.66,0.02,343.61,3.60,3.01,12.51
"2/26/2025 12:56:30 AM",0.02,303.69,0.03,284.04,0.03,323.13,3.61,3.01,12.51
"2/26/2025 12:58:30 AM",0.02,150.26,0.04,271.43,0.01,302.47,3.61,3.01,12.51
"2/26/2025 1:00:30 AM",0.01,258.69,0.02,313.03,0.04,0.00,3.61,3.01,12.50
"2/26/2025 1:02:30 AM",0.01,63.43,0.01,90.00,0.03,341.57,3.61,3.00,12.50
"2/26/2025 1:04:30 AM",0.02,4.76,0.03,4.24,0.03,343.74,3.61,3.00,12.50
"2/26/2025 1:06:30 AM",0.03,101.77,0.02,102.53,0.03,299.05,3.61,2.99,12.50
"2/26/2025 1:08:30 AM",0.01,292.62,0.02,266.82,0.01,288.43,3.61,2.99,12.50
"2/26/2025 1:10:30 AM",0.01,118.30,0.02,323.13,0.03,292.62,3.62,2.99,12.50
"2/26/2025 1:12:30 AM",0.02,131.19,0.01,264.81,0.03,267.71,3.62,2.99,12.50
"2/26/2025 1:14:30 AM",0.04,356.73,0.03,337.38,0.05,349.59,3.62,2.99,12.50
"2/26/2025 1:16:30 AM",0.02,140.19,0.01,190.30,0.02,302.74,3.62,2.99,12.50
"2/26/2025 1:18:30 AM",0.02,329.53,0.03,322.43,0.03,4.24,3.62,2.98,12.50
"2/26/2025 1:20:30 AM",0.01,11.31,0.01,254.05,0.03,346.43,3.63,2.98,12.50
"2/26/2025 1:22:30 AM",0.02,35.54,0.01,258.69,0.02,3.01,3.63,2.98,12.50
"2/26/2025 1:24:30 AM",0.03,21.45,0.03,329.42,0.05,246.16,3.63,2.98,12.50
"2/26/2025 1:26:30 AM",0.03,265.76,0.03,271.68,0.00,63.43,3.64,2.98,12.50
"2/26/2025 1:28:30 AM",0.02,0.00,0.02,336.37,0.01,318.01,3.65,2.98,12.50
"2/26/2025 1:30:30 AM",0.03,191.77,0.03,204.30,0.03,262.41,3.65,2.98,12.50
"2/26/2025 1:32:30 AM",0.01,274.09,0.02,299.05,0.00,296.57,3.64,2.98,12.50
"2/26/2025 1:34:30 AM",0.02,327.09,0.02,352.87,0.01,206.57,3.64,2.98,12.50
"2/26/2025 1:36:30 AM",0.01,180.00,0.01,143.13,0.01,309.29,3.63,2.97,12.50
"2/26/2025 1:38:30 AM",0.01,212.01,0.01,100.30,0.01,65.56,3.64,2.96,12.50
"2/26/2025 1:40:30 AM",0.05,307.87,0.02,290.22,0.04,320.39,3.65,2.96,12.50
"2/26/2025 1:42:30 AM",0.02,90.00,0.02,324.46,0.01,329.04,3.67,2.96,12.50
"2/26/2025 1:44:30 AM",0.02,221.19,0.02,153.43,0.03,256.43,3.67,2.96,12.50
"2/26/2025 1:46:30 AM",0.01,194.04,0.01,95.19,0.00,63.43,3.65,2.95,12.50
"2/26/2025 1:48:30 AM",0.02,234.46,0.03,66.04,0.01,306.03,3.65,2.95,12.50
"2/26/2025 1:50:30 AM",0.02,344.05,0.01,32.47,0.01,106.70,3.65,2.95,12.50
"2/26/2025 1:52:30 AM",0.01,138.01,0.02,203.96,0.00,284.04,3.65,2.94,12.50
"2/26/2025 1:54:30 AM",0.03,17.35,0.04,16.70,0.03,17.82,3.66,2.94,12.50
"2/26/2025 1:56:30 AM",Nan,Nan,0.01,8.13,0.03,310.10,3.67,2.94,12.50
"2/26/2025 1:58:30 AM",0.02,100.62,0.00,0.00,0.02,270.00,3.73,2.94,12.50
"2/26/2025 2:00:30 AM",Nan,Nan,0.00,180.00,0.03,315.00,3.78,2.94,12.50
"2/26/2025 2:02:30 AM",Nan,Nan,0.01,21.80,0.03,321.34,3.79,2.93,12.50
"2/26/2025 2:04:30 AM",0.05,35.68,0.02,43.15,0.05,337.56,3.83,2.93,12.50
"2/26/2025 2:06:30 AM",0.03,5.91,0.03,308.37,0.04,336.97,3.84,2.93,12.50
"2/26/2025 2:08:30 AM",Nan,Nan,0.04,86.82,0.01,317.73,3.86,2.94,12.50
"2/26/2025 2:10:30 AM",0.01,45.00,0.02,67.62,0.03,310.60,3.88,2.93,12.50
"2/26/2025 2:12:30 AM",0.01,192.99,0.03,174.29,0.04,258.96,3.90,2.92,12.50
"2/26/2025 2:14:30 AM",0.00,288.43,0.01,143.13,0.04,323.13,3.92,2.92,12.50
"2/26/2025 2:16:30 AM",0.02,282.53,0.02,270.00,0.01,284.04,3.93,2.92,12.50
"2/26/2025 2:18:30 AM",0.01,165.96,0.01,30.96,0.02,256.61,3.94,2.92,12.50
"2/26/2025 2:20:30 AM",0.01,126.03,0.01,204.78,0.04,288.00,3.94,2.91,12.50
"2/26/2025 2:22:30 AM",0.03,23.75,0.02,16.70,0.05,305.39,3.97,2.90,12.50
"2/26/2025 2:24:30 AM",0.05,144.83,0.05,130.97,0.03,305.54,3.97,2.90,12.50
"2/26/2025 2:26:30 AM",0.02,0.00,0.03,25.56,0.02,3.01,4.00,2.90,12.50
"2/26/2025 2:28:30 AM",0.05,134.14,0.03,158.96,0.03,236.31,4.00,2.90,12.50
"2/26/2025 2:30:30 AM",0.02,107.53,0.03,72.65,0.01,53.13,4.01,2.90,12.50
"2/26/2025 2:32:30 AM",0.01,355.91,0.03,52.43,0.04,325.89,4.02,2.90,12.50
"2/26/2025 2:34:30 AM",0.01,186.34,0.01,74.05,0.02,247.17,4.05,2.89,12.50
"2/26/2025 2:36:30 AM",0.03,167.91,0.02,210.96,0.03,271.97,4.06,2.89,12.50
"2/26/2025 2:38:30 AM",0.01,53.13,0.03,28.44,0.05,0.00,4.07,2.88,12.50
"2/26/2025 2:40:30 AM",0.02,84.29,0.03,33.69,0.05,304.29,4.08,2.88,12.50
"2/26/2025 2:42:30 AM",0.04,122.97,0.04,157.38,0.06,223.60,4.11,2.88,12.50
"2/26/2025 2:44:30 AM",0.05,8.65,0.02,300.47,0.04,275.57,4.12,2.88,12.50
"2/26/2025 2:46:30 AM",0.03,72.26,0.02,90.00,0.01,326.31,4.12,2.88,12.50
"2/26/2025 2:48:30 AM",0.04,46.91,0.03,6.12,0.06,351.18,4.13,2.88,12.50
"2/26/2025 2:50:30 AM",0.01,203.20,0.04,291.80,0.05,324.61,4.15,2.87,12.50
"2/26/2025 2:52:30 AM",0.04,122.91,0.01,188.13,0.04,315.91,4.16,2.88,12.50
"2/26/2025 2:54:30 AM",Nan,Nan,0.02,267.14,0.04,308.16,4.16,2.87,12.50
"2/26/2025 2:56:30 AM",0.02,278.53,0.04,21.50,0.04,334.06,4.16,2.87,12.50
"2/26/2025 2:58:30 AM",0.03,61.56,0.04,28.50,0.04,4.76,4.17,2.86,12.51
"2/26/2025 3:00:30 AM",0.05,86.27,0.01,225.00,0.02,338.75,4.17,2.86,12.50
"2/26/2025 3:02:30 AM",0.03,45.00,0.01,299.05,0.03,288.43,4.18,2.86,12.51
"2/26/2025 3:04:30 AM",0.02,87.61,0.02,339.78,0.04,332.78,4.18,2.85,12.50
"2/26/2025 3:06:30 AM",0.04,324.09,0.05,282.17,0.04,311.05,4.18,2.85,12.50
"2/26/2025 3:08:30 AM",0.03,328.74,0.04,343.44,0.06,349.08,4.18,2.85,12.50
"2/26/2025 3:10:30 AM",0.02,143.62,0.02,112.38,0.02,356.42,4.19,2.85,12.50
"2/26/2025 3:12:30 AM",0.03,316.22,0.04,303.31,0.03,302.20,4.19,2.84,12.50
"2/26/2025 3:14:30 AM",0.04,96.95,0.02,105.26,0.04,223.09,4.20,2.84,12.50
"2/26/2025 3:16:30 AM",0.03,23.43,0.03,315.00,0.02,295.35,4.20,2.84,12.50
"2/26/2025 3:18:30 AM",0.05,33.07,0.02,18.43,0.04,353.21,4.20,2.84,12.50
"2/26/2025 3:20:30 AM",Nan,Nan,0.03,111.16,0.03,187.59,4.20,2.84,12.50
"2/26/2025 3:22:30 AM",0.04,106.99,0.01,201.04,0.02,323.62,4.21,2.83,12.51
"2/26/2025 3:24:30 AM",0.05,331.39,0.03,320.19,0.03,334.18,4.21,2.83,12.50
"2/26/2025 3:26:30 AM",0.02,341.57,0.04,340.02,0.05,296.57,4.21,2.83,12.50
"2/26/2025 3:28:30 AM",0.03,351.87,0.01,7.59,0.03,280.30,4.21,2.83,12.50
"2/26/2025 3:30:30 AM",0.02,284.04,0.02,295.46,0.03,331.82,4.22,2.82,12.50
"2/26/2025 3:32:30 AM",0.01,116.57,0.01,105.26,0.03,341.03,4.22,2.82,12.51
"2/26/2025 3:34:30 AM",0.01,351.87,0.01,302.47,0.05,330.12,4.22,2.82,12.51
"2/26/2025 3:36:30 AM",0.03,42.51,0.02,40.24,0.04,314.03,4.22,2.82,12.50
"2/26/2025 3:38:30 AM",0.03,116.57,0.03,138.18,0.05,227.64,4.22,2.82,12.50
"2/26/2025 3:40:30 AM",0.03,354.47,0.02,14.74,0.04,330.95,4.22,2.82,12.51
"2/26/2025 3:42:30 AM",0.02,32.28,0.02,2.39,0.04,334.80,4.22,2.82,12.50
"2/26/2025 3:44:30 AM",0.04,23.55,0.02,41.42,0.03,315.00,4.22,2.81,12.50
"2/26/2025 3:46:30 AM",0.02,72.47,0.02,345.38,0.03,304.70,4.22,2.81,12.50
"2/26/2025 3:48:30 AM",0.03,17.74,0.03,322.70,0.03,316.40,4.22,2.81,12.50
"2/26/2025 3:50:30 AM",0.04,71.57,0.05,82.57,0.03,319.64,4.22,2.81,12.50
"2/26/2025 3:52:30 AM",0.02,80.54,0.04,79.00,0.03,345.96,4.22,2.81,12.50
"2/26/2025 3:54:30 AM",0.01,155.22,0.01,114.78,0.04,277.91,4.22,2.81,12.50
"2/26/2025 3:56:30 AM",0.00,225.00,0.01,163.30,0.02,275.44,4.21,2.80,12.50
"2/26/2025 3:58:30 AM",Nan,Nan,0.04,296.57,0.04,317.82,4.21,2.80,12.50
"2/26/2025 4:00:30 AM",0.01,90.00,0.03,350.54,0.04,332.78,4.21,2.81,12.50
"2/26/2025 4:02:30 AM",Nan,Nan,0.04,56.31,0.04,301.50,4.21,2.81,12.50
"2/26/2025 4:04:30 AM",0.05,78.93,0.01,131.63,0.02,16.93,4.21,2.80,12.50
"2/26/2025 4:06:30 AM",Nan,Nan,0.02,287.53,0.04,262.87,4.21,2.80,12.50
"2/26/2025 4:08:30 AM",0.02,326.31,0.04,12.53,0.02,5.19,4.21,2.80,12.50
"2/26/2025 4:10:30 AM",0.02,312.88,0.00,0.00,0.03,215.31,4.21,2.80,12.50
"2/26/2025 4:12:30 AM",0.03,287.82,0.05,287.35,0.06,291.04,4.21,2.80,12.50
"2/26/2025 4:14:30 AM",0.04,91.51,0.02,109.98,0.01,240.26,4.21,2.80,12.50
"2/26/2025 4:16:30 AM",Nan,Nan,0.03,279.16,0.03,272.20,4.21,2.80,12.50
"2/26/2025 4:18:30 AM",0.03,104.53,0.04,62.10,0.01,53.13,4.21,2.80,12.50
"2/26/2025 4:20:30 AM",0.03,29.25,0.02,70.56,0.05,17.28,4.21,2.80,12.50
"2/26/2025 4:22:30 AM",0.02,286.70,0.01,331.39,0.02,287.53,4.21,2.80,12.50
"2/26/2025 4:24:30 AM",0.02,83.66,0.01,90.00,0.03,330.75,4.21,2.81,12.50
"2/26/2025 4:26:30 AM",Nan,Nan,0.01,299.74,0.06,278.97,4.21,2.80,12.50
"2/26/2025 4:28:30 AM",Nan,Nan,0.01,101.31,0.02,270.00,4.21,2.80,12.50
"2/26/2025 4:30:30 AM",Nan,Nan,0.03,20.14,0.01,318.81,4.21,2.80,12.50
"2/26/2025 4:32:30 AM",0.05,27.60,0.07,17.10,0.04,23.70,4.21,2.80,12.50
"2/26/2025 4:34:30 AM",0.03,246.04,0.04,276.01,0.05,295.46,4.21,2.80,12.50
"2/26/2025 4:36:30 AM",0.01,99.46,0.01,288.43,0.04,247.89,4.20,2.80,12.50
"2/26/2025 4:38:30 AM",0.07,277.88,0.06,270.00,0.06,309.69,4.21,2.80,12.50
"2/26/2025 4:40:30 AM",Nan,Nan,0.02,108.43,0.01,18.43,4.21,2.80,12.50
"2/26/2025 4:42:30 AM",0.03,30.26,0.00,0.00,0.05,351.35,4.21,2.79,12.50
"2/26/2025 4:44:30 AM",Nan,Nan,0.04,345.96,0.03,351.63,4.21,2.79,12.50
"2/26/2025 4:46:30 AM",0.03,72.26,0.02,180.00,0.04,251.15,4.21,2.79,12.50
"2/26/2025 4:48:30 AM",Nan,Nan,0.04,45.97,0.01,24.44,4.21,2.80,12.50
"2/26/2025 4:50:30 AM",0.03,135.00,0.04,52.82,0.05,354.17,4.21,2.80,12.50
"2/26/2025 4:52:30 AM",0.03,288.97,0.02,249.44,0.02,280.78,4.20,2.79,12.50
"2/26/2025 4:54:30 AM",0.02,162.65,0.02,119.74,0.02,16.93,4.20,2.79,12.50
"2/26/2025 4:56:30 AM",Nan,Nan,0.01,79.70,0.01,311.19,4.20,2.79,12.50
"2/26/2025 4:58:30 AM",0.04,273.01,0.02,288.43,0.02,313.15,4.20,2.79,12.50
"2/26/2025 5:00:30 AM",Nan,Nan,0.03,46.64,0.03,257.66,4.20,2.79,12.50
"2/26/2025 5:02:30 AM",0.06,358.12,0.00,0.00,0.04,322.82,4.21,2.80,12.50
"2/26/2025 5:04:30 AM",0.01,11.31,0.01,38.66,0.02,304.70,4.20,2.80,12.50
"2/26/2025 5:06:30 AM",0.02,57.09,0.03,33.69,0.04,270.00,4.20,2.80,12.50
"2/26/2025 5:08:30 AM",0.02,245.56,0.07,256.53,0.04,288.43,4.20,2.80,12.50
"2/26/2025 5:10:30 AM",Nan,Nan,0.04,358.45,0.06,316.43,4.20,2.79,12.50
"2/26/2025 5:12:30 AM",Nan,Nan,0.02,135.00,0.04,244.89,4.20,2.79,12.50
"2/26/2025 5:14:30 AM",Nan,Nan,0.03,22.62,0.03,306.03,4.20,2.79,12.50
"2/26/2025 5:16:30 AM",0.03,31.76,0.03,16.70,0.05,6.46,4.20,2.79,12.50
"2/26/2025 5:18:30 AM",0.04,345.62,0.01,281.31,0.03,251.57,4.20,2.79,12.50
"2/26/2025 5:20:30 AM",Nan,Nan,0.08,194.93,0.07,195.10,4.19,2.80,12.50
"2/26/2025 5:22:30 AM",Nan,Nan,0.04,46.91,0.03,5.04,4.19,2.80,12.50
"2/26/2025 5:24:30 AM",0.02,266.63,0.01,165.96,0.02,300.07,4.20,2.80,12.50
"2/26/2025 5:26:30 AM",Nan,Nan,0.02,299.74,0.03,333.43,4.20,2.80,12.50
"2/26/2025 5:28:30 AM",0.04,46.01,0.06,14.80,0.03,354.64,4.20,2.79,12.50
"2/26/2025 5:30:30 AM",0.04,14.04,0.04,311.19,0.05,349.59,4.20,2.80,12.50
"2/26/2025 5:32:30 AM",0.07,265.79,0.04,285.02,0.05,263.93,4.21,2.80,12.50
"2/26/2025 5:34:30 AM",0.05,315.78,0.06,346.93,0.04,320.01,4.21,2.80,12.50
"2/26/2025 5:36:30 AM",Nan,Nan,0.04,210.53,0.02,248.20,4.21,2.80,12.50
"2/26/2025 5:38:30 AM",0.03,19.09,0.02,38.16,0.03,337.38,4.21,2.80,12.50
"2/26/2025 5:40:30 AM",0.02,206.57,0.01,24.44,0.02,21.80,4.22,2.80,12.50
"2/26/2025 5:42:30 AM",Nan,Nan,0.05,57.26,0.03,9.78,4.21,2.80,12.50
"2/26/2025 5:44:30 AM",0.03,0.00,0.03,335.38,0.02,317.49,4.21,2.80,12.50
"2/26/2025 5:46:30 AM",0.01,63.43,0.03,194.04,0.01,287.10,4.22,2.80,12.50
"2/26/2025 5:48:30 AM",0.02,300.96,0.01,311.19,0.01,286.70,4.22,2.80,12.50
"2/26/2025 5:50:30 AM",0.03,321.34,0.02,305.22,0.03,343.81,4.22,2.80,12.50
"2/26/2025 5:52:30 AM",0.02,180.00,0.01,219.81,0.03,312.40,4.22,2.80,12.50
"2/26/2025 5:54:30 AM",Nan,Nan,0.01,171.25,0.02,230.19,4.22,2.80,12.50
"2/26/2025 5:56:30 AM",0.05,358.81,0.04,353.66,0.04,12.09,4.22,2.80,12.50
"2/26/2025 5:58:30 AM",Nan,Nan,0.03,111.37,0.03,22.93,4.22,2.80,12.50
"2/26/2025 6:00:30 AM",0.05,320.63,0.04,345.96,0.03,337.25,4.23,2.80,12.50
"2/26/2025 6:02:30 AM",0.02,90.00,0.02,77.74,0.01,9.46,4.22,2.80,12.49
"2/26/2025 6:04:30 AM",Nan,Nan,0.04,305.91,0.01,278.13,4.23,2.81,12.49
"2/26/2025 6:06:30 AM",0.02,199.18,0.02,254.74,0.02,278.53,4.23,2.81,12.49
"2/26/2025 6:08:30 AM",Nan,Nan,0.00,161.57,0.04,3.27,4.23,2.81,12.49
"2/26/2025 6:10:30 AM",Nan,Nan,0.02,310.24,0.03,327.53,4.23,2.81,12.50
"2/26/2025 6:12:30 AM",0.02,195.26,0.01,225.00,0.04,248.50,4.23,2.81,12.50
"2/26/2025 6:14:30 AM",Nan,Nan,0.02,214.51,0.01,70.02,4.23,2.81,12.50
"2/26/2025 6:16:30 AM",0.03,210.65,0.01,259.70,0.03,8.75,4.23,2.81,12.49
"2/26/2025 6:18:30 AM",Nan,Nan,0.02,318.81,0.04,3.09,4.23,2.81,12.50
"2/26/2025 6:20:30 AM",Nan,Nan,0.02,55.62,0.03,350.91,4.23,2.81,12.50
"2/26/2025 6:22:30 AM",Nan,Nan,0.01,323.97,0.01,7.13,4.24,2.81,12.50
"2/26/2025 6:24:30 AM",Nan,Nan,0.03,286.50,0.01,278.13,4.24,2.81,12.50
"2/26/2025 6:26:30 AM",Nan,Nan,0.03,231.34,0.03,306.03,4.24,2.81,12.50
"2/26/2025 6:28:30 AM",0.01,250.35,0.02,267.61,0.02,261.87,4.24,2.81,12.50
"2/26/2025 6:30:30 AM",0.00,296.57,0.02,15.52,0.01,24.44,4.24,2.81,12.50
"2/26/2025 6:32:30 AM",Nan,Nan,0.03,6.84,0.04,316.79,4.24,2.82,12.49
"2/26/2025 6:34:30 AM",0.02,152.10,0.01,158.20,0.04,250.35,4.24,2.82,12.49
"2/26/2025 6:36:30 AM",0.03,270.00,0.02,292.38,0.05,282.65,4.24,2.82,12.49
"2/26/2025 6:38:30 AM",0.01,118.30,0.04,198.43,0.03,210.38,4.24,2.82,12.49
"2/26/2025 6:40:30 AM",0.02,3.37,0.01,32.01,0.04,34.08,4.24,2.82,12.50
"2/26/2025 6:42:30 AM",0.03,2.05,0.01,307.87,0.01,335.56,4.24,2.82,12.50
"2/26/2025 6:44:30 AM",0.01,229.40,0.01,228.37,0.01,221.63,4.24,2.82,12.49
"2/26/2025 6:46:30 AM",0.01,0.00,0.03,233.97,0.02,242.10,4.24,2.82,12.49
"2/26/2025 6:48:30 AM",0.02,225.00,0.03,246.25,0.02,244.54,4.24,2.83,12.49
